"date","ndvi_mean","talhao"
2019-02-20,0.656607650848471,"ESP_01"
2019-02-21,0.656859147111923,"ESP_01"
2019-02-22,0.657097957611379,"ESP_01"
2019-02-23,0.65732409943635,"ESP_01"
2019-02-24,0.657537591615911,"ESP_01"
2019-02-25,0.657738455105585,"ESP_01"
2019-02-26,0.657926712774052,"ESP_01"
2019-02-27,0.658102389389717,"ESP_01"
2019-02-28,0.658265511607083,"ESP_01"
2019-03-01,0.658416107952999,"ESP_01"
2019-03-02,0.658554208812704,"ESP_01"
2019-03-03,0.658679846415762,"ESP_01"
2019-03-04,0.658793054821808,"ESP_01"
2019-03-05,0.658893869906153,"ESP_01"
2019-03-06,0.658982329345236,"ESP_01"
2019-03-07,0.659058472601941,"ESP_01"
2019-03-08,0.659122340910743,"ESP_01"
2019-03-09,0.659173977262738,"ESP_01"
2019-03-10,0.659213426390503,"ESP_01"
2019-03-11,0.659240734752843,"ESP_01"
2019-03-12,0.659255950519386,"ESP_01"
2019-03-13,0.659259123555042,"ESP_01"
2019-03-14,0.659250305404336,"ESP_01"
2019-03-15,0.659229549275613,"ESP_01"
2019-03-16,0.659196910025102,"ESP_01"
2019-03-17,0.659152444140866,"ESP_01"
2019-03-18,0.659096209726622,"ESP_01"
2019-03-19,0.65902826648544,"ESP_01"
2019-03-20,0.658948675703335,"ESP_01"
2019-03-21,0.658857500232709,"ESP_01"
2019-03-22,0.658754804475727,"ESP_01"
2019-03-23,0.658640654367532,"ESP_01"
2019-03-24,0.658515117359385,"ESP_01"
2019-03-25,0.658378262401675,"ESP_01"
2019-03-26,0.658230159926837,"ESP_01"
2019-03-27,0.658070881832165,"ESP_01"
2019-03-28,0.65790050146251,"ESP_01"
2019-03-29,0.657719093592897,"ESP_01"
2019-03-30,0.65752673441104,"ESP_01"
2019-03-31,0.657323501499752,"ESP_01"
2019-04-01,0.657109473819279,"ESP_01"
2019-04-02,0.656884731689539,"ESP_01"
2019-04-03,0.65664935677226,"ESP_01"
2019-04-04,0.65640343205306,"ESP_01"
2019-04-05,0.656147041823413,"ESP_01"
2019-04-06,0.655880271662561,"ESP_01"
2019-04-07,0.65560320841934,"ESP_01"
2019-04-08,0.655315940193911,"ESP_01"
2019-04-09,0.655018556319447,"ESP_01"
2019-04-10,0.654711147343733,"ESP_01"
2019-04-11,0.654393805010701,"ESP_01"
2019-04-12,0.654066622241877,"ESP_01"
2019-04-13,0.653729693117819,"ESP_01"
2019-04-14,0.65338311285942,"ESP_01"
2019-04-15,0.653026977809215,"ESP_01"
2019-04-16,0.652661385412586,"ESP_01"
2019-04-17,0.652286434198941,"ESP_01"
2019-04-18,0.65190222376282,"ESP_01"
2019-04-19,0.651508854744963,"ESP_01"
2019-04-20,0.651106428813327,"ESP_01"
2019-04-21,0.650695048644049,"ESP_01"
2019-04-22,0.65027481790238,"ESP_01"
2019-04-23,0.649845841223562,"ESP_01"
2019-04-24,0.649408224193679,"ESP_01"
2019-04-25,0.64896207333046,"ESP_01"
2019-04-26,0.648507496064058,"ESP_01"
2019-04-27,0.648044600717788,"ESP_01"
2019-04-28,0.647573496488845,"ESP_01"
2019-04-29,0.647094293428972,"ESP_01"
2019-04-30,0.646607102425138,"ESP_01"
2019-05-01,0.646112035180163,"ESP_01"
2019-05-02,0.645609204193332,"ESP_01"
2019-05-03,0.645098722740995,"ESP_01"
2019-05-04,0.644580704857141,"ESP_01"
2019-05-05,0.644055265313973,"ESP_01"
2019-05-06,0.643522519602446,"ESP_01"
2019-05-07,0.64298258391283,"ESP_01"
2019-05-08,0.642435575115227,"ESP_01"
2019-05-09,0.641881610740124,"ESP_01"
2019-05-10,0.641320808958897,"ESP_01"
2019-05-11,0.640753288564364,"ESP_01"
2019-05-12,0.640179168951296,"ESP_01"
2019-05-13,0.639598570096954,"ESP_01"
2019-05-14,0.639011612541632,"ESP_01"
2019-05-15,0.638418417369211,"ESP_01"
2019-05-16,0.637819106187703,"ESP_01"
2019-05-17,0.637213801109829,"ESP_01"
2019-05-18,0.636602624733599,"ESP_01"
2019-05-19,0.635985700122923,"ESP_01"
2019-05-20,0.635363150788226,"ESP_01"
2019-05-21,0.63473510066709,"ESP_01"
2019-05-22,0.634101674104926,"ESP_01"
2019-05-23,0.633462995835653,"ESP_01"
2019-05-24,0.632819190962438,"ESP_01"
2019-05-25,0.632170384938417,"ESP_01"
2019-05-26,0.631516703547501,"ESP_01"
2019-05-27,0.630858272885182,"ESP_01"
2019-05-28,0.630195219339373,"ESP_01"
2019-05-29,0.629527669571318,"ESP_01"
2019-05-30,0.628855750496512,"ESP_01"
2019-05-31,0.628179589265658,"ESP_01"
2019-06-01,0.627499313245713,"ESP_01"
2019-06-02,0.626815050000928,"ESP_01"
2019-06-03,0.626126927273967,"ESP_01"
2019-06-04,0.625435072967074,"ESP_01"
2019-06-05,0.624739615123277,"ESP_01"
2019-06-06,0.62404068190767,"ESP_01"
2019-06-07,0.623338401588719,"ESP_01"
2019-06-08,0.622632902519676,"ESP_01"
2019-06-09,0.621924313119995,"ESP_01"
2019-06-10,0.621212761856856,"ESP_01"
2019-06-11,0.620498377226731,"ESP_01"
2019-06-12,0.619781287737033,"ESP_01"
2019-06-13,0.619061621887798,"ESP_01"
2019-06-14,0.618339508153492,"ESP_01"
2019-06-15,0.617615074964836,"ESP_01"
2019-06-16,0.616888450690749,"ESP_01"
2019-06-17,0.616159763620323,"ESP_01"
2019-06-18,0.615429141944933,"ESP_01"
2019-06-19,0.614696713740351,"ESP_01"
2019-06-20,0.61396260694902,"ESP_01"
2019-06-21,0.613226949362373,"ESP_01"
2019-06-22,0.612489868603203,"ESP_01"
2019-06-23,0.611751492108199,"ESP_01"
2019-06-24,0.611011947110505,"ESP_01"
2019-06-25,0.610271360622397,"ESP_01"
2019-06-26,0.609529859418048,"ESP_01"
2019-06-27,0.608787570016384,"ESP_01"
2019-06-28,0.608044618664046,"ESP_01"
2019-06-29,0.607301131318424,"ESP_01"
2019-06-30,0.606557233630823,"ESP_01"
2019-07-01,0.605813050929705,"ESP_01"
2019-07-02,0.605068708204052,"ESP_01"
2019-07-03,0.60432433008681,"ESP_01"
2019-07-04,0.603580040838454,"ESP_01"
2019-07-05,0.602835964330683,"ESP_01"
2019-07-06,0.602092224030151,"ESP_01"
2019-07-07,0.601348942982401,"ESP_01"
2019-07-08,0.600606243795839,"ESP_01"
2019-07-09,0.599864248625862,"ESP_01"
2019-07-10,0.599123079159071,"ESP_01"
2019-07-11,0.598382856597655,"ESP_01"
2019-07-12,0.597643701643801,"ESP_01"
2019-07-13,0.596905734484326,"ESP_01"
2019-07-14,0.59616907477535,"ESP_01"
2019-07-15,0.595433841627136,"ESP_01"
2019-07-16,0.594700153589046,"ESP_01"
2019-07-17,0.593968128634605,"ESP_01"
2019-07-18,0.593237884146707,"ESP_01"
2019-07-19,0.592509536902947,"ESP_01"
2019-07-20,0.591783203061088,"ESP_01"
2019-07-21,0.591058998144648,"ESP_01"
2019-07-22,0.590337037028603,"ESP_01"
2019-07-23,0.589617433925274,"ESP_01"
2019-07-24,0.588900302370304,"ESP_01"
2019-07-25,0.588185755208782,"ESP_01"
2019-07-26,0.587473904581499,"ESP_01"
2019-07-27,0.586764861911373,"ESP_01"
2019-07-28,0.586058737889972,"ESP_01"
2019-07-29,0.585355642464196,"ESP_01"
2019-07-30,0.584655684823111,"ESP_01"
2019-07-31,0.583958973384904,"ESP_01"
2019-08-01,0.583265615784012,"ESP_01"
2019-08-02,0.582575718858353,"ESP_01"
2019-08-03,0.581889388636752,"ESP_01"
2019-08-04,0.581206730326472,"ESP_01"
2019-08-05,0.580527848300941,"ESP_01"
2019-08-06,0.579852846087546,"ESP_01"
2019-08-07,0.579181826355705,"ESP_01"
2019-08-08,0.578514890904958,"ESP_01"
2019-08-09,0.577852140653283,"ESP_01"
2019-08-10,0.577193675625573,"ESP_01"
2019-08-11,0.576539594942229,"ESP_01"
2019-08-12,0.575889996807914,"ESP_01"
2019-08-13,0.575244978500514,"ESP_01"
2019-08-14,0.574604636360166,"ESP_01"
2019-08-15,0.573969065778533,"ESP_01"
2019-08-16,0.573338361188188,"ESP_01"
2019-08-17,0.572712616052155,"ESP_01"
2019-08-18,0.572091922853651,"ESP_01"
2019-08-19,0.571476373085931,"ESP_01"
2019-08-20,0.570866057242353,"ESP_01"
2019-08-21,0.570261064806566,"ESP_01"
2019-08-22,0.569661484242878,"ESP_01"
2019-08-23,0.569067402986764,"ESP_01"
2019-08-24,0.568478907435594,"ESP_01"
2019-08-25,0.567896082939466,"ESP_01"
2019-08-26,0.567319013792239,"ESP_01"
2019-08-27,0.566747783222703,"ESP_01"
2019-08-28,0.566182473385976,"ESP_01"
2019-08-29,0.565623165354985,"ESP_01"
2019-08-30,0.565069939112195,"ESP_01"
2019-08-31,0.564522873541438,"ESP_01"
2019-09-01,0.56398204641999,"ESP_01"
